food_name,calories,protein,carbs,fat,fibre,sodium,glycaemic_index,serving_size_g,unit,meal_type,region,allergens,is_vegetarian,is_vegan,is_dairy,is_gluten
Tomato Soup,80.0,4.0,15.0,1.0,2.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Baked Salmon,250.0,22.0,0.0,15.0,0.5,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Steamed Broccoli,55.0,4.0,10.0,0.5,5.0,0.0,55.0,100.0,serving,side dish,North India,Gluten,True,False,False,True
Grilled Cauliflower,110.0,5.0,20.0,3.0,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Chia Pudding,150.0,5.0,15.0,8.0,4.0,0.0,55.0,100.0,serving,dessert,Gujarat,Gluten,True,False,False,True
Lean Beef (Grilled),290.0,40.0,0.0,15.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Carrot Salad,90.0,3.0,20.0,0.5,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Tuna Salad,180.0,30.0,5.0,6.0,3.0,0.0,55.0,100.0,serving,side dish,North India,Meat,False,False,False,False
Broccoli Stir Fry,120.0,6.0,20.0,2.0,6.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Spaghetti Squash with Veggies,140.0,5.0,28.0,2.0,5.0,0.0,55.0,100.0,serving,lunch,Gujarat,Gluten,True,False,False,True
Turkey Breast,190.0,40.0,0.0,3.0,0.5,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Grilled Asparagus,70.0,3.0,12.0,2.0,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Greek Yogurt with Berries,180.0,10.0,25.0,4.0,5.0,0.0,55.0,100.0,serving,dessert,Gujarat,Dairy,True,False,True,False
Grilled Shrimp,220.0,35.0,0.0,8.0,1.5,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Zucchini Noodles,80.0,3.0,15.0,1.0,4.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Green Bean Stir Fry,100.0,4.0,15.0,2.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,False,True
Chicken Caesar Salad,350.0,30.0,5.0,18.0,3.0,0.0,55.0,100.0,serving,lunch,North India,Meat,False,False,False,False
Watermelon Salad,50.0,1.0,12.0,0.5,1.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Baked Sweet Potato,150.0,4.0,35.0,0.5,5.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Chicken with Salad,280.0,35.0,5.0,15.0,3.5,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Carrot and Celery Sticks,60.0,2.0,14.0,0.5,3.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Chickpea Salad,220.0,8.0,35.0,6.0,6.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Fish with Veggies,280.0,28.0,6.0,12.0,2.5,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Tomato Cucumber Salad,40.0,2.0,8.0,0.5,2.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Avocado Toast,220.0,5.0,30.0,10.0,7.0,0.0,55.0,100.0,serving,breakfast,Gujarat,Gluten,True,False,False,True
Baked Chicken Wings,300.0,30.0,0.0,20.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Grilled Mushrooms,110.0,5.0,10.0,4.0,3.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Raw Kale Salad,120.0,6.0,10.0,5.0,7.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Chicken Stir Fry with Veggies,250.0,30.0,10.0,10.0,3.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Baked Kale Chips,90.0,4.0,15.0,2.0,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Vegetable Stir Fry,150.0,5.0,25.0,4.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,False,True
Tilapia Fillet,220.0,30.0,0.0,10.0,2.5,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Grilled Peppers,90.0,3.0,20.0,1.0,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Boiled Chickpeas,130.0,7.0,20.0,2.0,6.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Zucchini,70.0,3.0,14.0,1.5,4.0,0.0,55.0,100.0,serving,side dish,North India,Gluten,True,False,False,True
Steamed Green Beans,50.0,2.0,10.0,0.5,4.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Lean Ground Turkey,200.0,30.0,0.0,10.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Pea Soup,90.0,6.0,20.0,1.0,5.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Quinoa Salad,180.0,6.0,30.0,4.0,5.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Shrimp Skewers,220.0,25.0,0.0,10.0,1.5,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Steamed Sweet Corn,100.0,4.0,22.0,1.0,3.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Stuffed Bell Peppers,180.0,7.0,25.0,8.0,6.0,0.0,55.0,100.0,serving,lunch,Gujarat,Gluten,True,False,False,True
Roast Pork,280.0,30.0,0.0,16.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Chickpea Soup,120.0,8.0,22.0,3.0,6.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Cabbage Stir Fry,90.0,4.0,12.0,4.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,False,True
Turkey Meatballs,210.0,25.0,10.0,10.0,2.0,0.0,55.0,100.0,serving,lunch,North India,Meat,False,False,False,False
Grilled Spinach,80.0,5.0,15.0,3.0,7.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Beetroot Salad,100.0,3.0,18.0,1.5,5.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Chicken Thigh,250.0,30.0,0.0,12.0,1.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Cucumber Tomato Salad,70.0,3.0,15.0,1.0,4.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Grilled Tempeh,220.0,20.0,15.0,10.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,False,True
Beef Jerky,250.0,30.0,5.0,12.0,0.0,0.0,55.0,100.0,serving,side dish,North India,Meat,False,False,False,False
Boiled Green Beans,60.0,3.0,12.0,0.5,4.5,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Roasted Chickpeas,140.0,7.0,24.0,3.5,7.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Mackerel,260.0,30.0,0.0,16.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Tofu Stir Fry,180.0,14.0,15.0,8.0,4.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Roast Butternut Squash,110.0,3.0,25.0,1.0,6.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,True,True
Grilled Cod,200.0,35.0,0.0,5.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Boiled Eggs with Avocado,200.0,12.0,5.0,15.0,3.0,0.0,55.0,100.0,serving,breakfast,South India,Meat,False,False,False,False
Vegetable and Lentil Soup,120.0,8.0,20.0,2.0,6.0,0.0,55.0,100.0,serving,soup,Gujarat,Gluten,True,False,False,True
Grilled Lamb Chops,290.0,35.0,0.0,18.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Cabbage Soup,80.0,4.0,16.0,1.0,6.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Baked Eggplant,100.0,4.0,20.0,2.0,7.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Boiled Chicken with Veggies,220.0,28.0,10.0,8.0,3.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Grilled Asparagus with Garlic,90.0,4.0,12.0,3.0,6.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Steamed Brussels Sprouts,70.0,5.0,10.0,3.0,5.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Fish Tacos,230.0,20.0,25.0,10.0,4.0,0.0,55.0,100.0,serving,lunch,North India,Meat,False,False,False,False
Boiled Sweet Potato,120.0,3.0,28.0,0.5,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Shredded Chicken Salad,240.0,30.0,10.0,12.0,2.0,0.0,55.0,100.0,serving,lunch,Gujarat,Meat,False,False,False,False
Steamed Tilapia,200.0,35.0,0.0,8.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Grilled Tomato and Zucchini,80.0,3.0,15.0,2.0,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Roasted Cauliflower,90.0,4.0,12.0,4.0,6.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Spicy Grilled Chicken,250.0,30.0,0.0,12.0,1.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Boiled Mung Beans,120.0,8.0,23.0,1.0,6.0,0.0,55.0,100.0,serving,side dish,North India,Gluten,True,False,False,True
Grilled Tofu Skewers,180.0,15.0,10.0,8.0,5.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Chicken and Veg Stir Fry,240.0,25.0,20.0,8.0,5.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Spinach and Feta Omelette,190.0,15.0,5.0,12.0,2.0,0.0,55.0,100.0,serving,breakfast,South India,Meat,False,False,False,False
Grilled Beef Steak,280.0,35.0,0.0,15.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Grilled Eggplant,70.0,3.0,15.0,1.5,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Tofu and Veggie Stir Fry,180.0,12.0,15.0,8.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,False,True
Steamed Carrot and Peas,70.0,3.0,15.0,2.0,6.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Steamed Fish with Vegetables,220.0,25.0,5.0,10.0,5.0,0.0,55.0,100.0,serving,dinner,South India,Meat,False,False,False,False
Boiled Lentils,110.0,8.0,20.0,1.0,5.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Trout,220.0,30.0,0.0,10.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Boiled Broccoli,60.0,4.0,10.0,1.0,6.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Steamed Methi (Fenugreek),70.0,5.0,14.0,1.0,7.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Roasted Chicken with Veggies,280.0,30.0,10.0,14.0,5.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Vegetable Curry,150.0,6.0,30.0,5.0,8.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Roasted Cauliflower with Spices,90.0,4.0,18.0,2.5,7.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Roast Chicken Breast,200.0,35.0,0.0,7.0,0.0,0.0,55.0,100.0,serving,dinner,South India,Meat,False,False,False,False
Tofu Scramble,160.0,12.0,5.0,10.0,5.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Pork,300.0,35.0,0.0,18.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Grilled Aubergine,80.0,4.0,16.0,3.0,5.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Grilled Chicken Salad,230.0,30.0,10.0,10.0,3.0,0.0,55.0,100.0,serving,lunch,North India,Meat,False,False,False,False
Chickpea Stew,150.0,8.0,30.0,4.0,8.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Grilled Tuna,210.0,30.0,0.0,10.0,0.0,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Vegetable Saut̩,120.0,5.0,20.0,3.0,6.0,0.0,55.0,100.0,serving,side dish,North India,Gluten,True,False,False,True
Roasted Pumpkin,100.0,3.0,22.0,1.5,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Spicy Grilled Tofu,180.0,15.0,10.0,8.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,False,True
Spinach and Mushroom Stir Fry,120.0,5.0,10.0,5.0,6.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Grilled Vegetable Salad,140.0,7.0,20.0,6.0,8.0,0.0,55.0,100.0,serving,lunch,Gujarat,Gluten,True,False,False,True
Grilled Lamb,300.0,35.0,0.0,15.0,0.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Vegetable and Chickpea Curry,160.0,8.0,25.0,5.0,7.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Salmon and Avocado,350.0,30.0,15.0,20.0,7.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Baked Tofu with Veggies,250.0,20.0,20.0,12.0,7.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Chicken and Chickpea Stir Fry,300.0,25.0,35.0,12.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Grilled Shrimp and Brown Rice,330.0,25.0,40.0,10.0,4.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Vegetable Lentil Soup,210.0,10.0,35.0,6.0,7.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Paneer and Spinach Curry,300.0,18.0,25.0,18.0,6.0,0.0,55.0,100.0,serving,lunch,Gujarat,Gluten,True,False,True,True
Chicken and Quinoa Salad,350.0,30.0,25.0,15.0,5.0,0.0,55.0,100.0,serving,lunch,North India,Meat,False,False,False,False
Grilled Vegetable Skewers,150.0,6.0,30.0,4.0,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Grilled Fish with Roasted Veggies,250.0,25.0,20.0,12.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Grilled Lamb with Veggies,350.0,30.0,20.0,18.0,6.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Spicy Baked Fish,280.0,25.0,10.0,15.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Tofu and Vegetable Stir Fry,220.0,15.0,25.0,10.0,7.0,0.0,55.0,100.0,serving,dinner,North India,Gluten,True,False,False,True
Masoor Dal with Rice,300.0,15.0,45.0,6.0,8.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Chicken Breast with Roasted Sweet Potato,350.0,30.0,40.0,12.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Grilled Veggie and Hummus Wrap,250.0,10.0,35.0,8.0,6.0,0.0,55.0,100.0,serving,lunch,North India,Gluten,True,False,False,True
Vegetable and Chicken Soup,220.0,18.0,25.0,8.0,7.0,0.0,55.0,100.0,serving,soup,South India,Meat,False,False,False,False
Grilled Paneer Tikka,290.0,25.0,15.0,18.0,4.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,True,True
Spicy Lentil Stew,230.0,12.0,40.0,7.0,7.0,0.0,55.0,100.0,serving,soup,North India,Gluten,True,False,False,True
Vegetable Frittata,240.0,20.0,15.0,14.0,5.0,0.0,55.0,100.0,serving,breakfast,South India,Gluten,True,False,False,True
Tofu and Mango Salad,270.0,12.0,35.0,14.0,8.0,0.0,55.0,100.0,serving,lunch,Gujarat,Gluten,True,False,False,True
Grilled Salmon with Avocado Salsa,340.0,28.0,12.0,20.0,5.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Quinoa and Roasted Vegetable Bowl,260.0,8.0,40.0,7.0,6.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Roasted Chicken with Sweet Potato Mash,350.0,30.0,35.0,15.0,8.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Vegetable and Lentil Wrap,270.0,12.0,45.0,8.0,7.0,0.0,55.0,100.0,serving,lunch,North India,Gluten,True,False,False,True
Stuffed Zucchini with Feta,220.0,12.0,20.0,12.0,6.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,False,True
Baked Falafel with Tahini Sauce,280.0,12.0,35.0,10.0,7.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Fish with Couscous,300.0,25.0,35.0,10.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Grilled Eggplant with Pesto,220.0,8.0,18.0,14.0,5.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Grilled Chicken with Veggie Quinoa,330.0,25.0,40.0,15.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Masala Chana with Brown Rice,320.0,15.0,50.0,8.0,7.0,0.0,55.0,100.0,serving,lunch,North India,Gluten,True,False,False,True
Spicy Roasted Chickpeas,200.0,10.0,30.0,8.0,7.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,False,True
Grilled Paneer with Spinach,290.0,22.0,12.0,18.0,6.0,0.0,55.0,100.0,serving,side dish,Gujarat,Gluten,True,False,True,True
Beef Stir Fry with Veggies,350.0,30.0,20.0,15.0,6.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Grilled Zucchini with Yogurt Sauce,170.0,6.0,15.0,10.0,4.0,0.0,55.0,100.0,serving,side dish,South India,Gluten,True,False,True,True
Tofu and Cauliflower Stir Fry,230.0,18.0,18.0,12.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,False,True
Grilled Chicken with Sweet Potato,320.0,30.0,35.0,14.0,7.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Vegetable Stir Fry with Tofu,250.0,15.0,30.0,12.0,7.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Grilled Turkey with Veggies,330.0,30.0,25.0,12.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Chickpea and Vegetable Curry,280.0,12.0,45.0,8.0,6.0,0.0,55.0,100.0,serving,lunch,North India,Gluten,True,False,False,True
Chickpea and Spinach Soup,250.0,12.0,40.0,6.0,8.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Grilled Paneer with Vegetable Quinoa,300.0,18.0,35.0,14.0,7.0,0.0,55.0,100.0,serving,dinner,Gujarat,Gluten,True,False,True,True
Chicken Tikka with Cauliflower Rice,350.0,30.0,20.0,18.0,6.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Vegetable and Quinoa Stuffed Peppers,240.0,12.0,45.0,6.0,8.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Fish with Avocado Salad,320.0,30.0,15.0,18.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Roasted Chicken with Roasted Vegetables,360.0,35.0,30.0,20.0,7.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Lentil and Avocado Salad,290.0,14.0,40.0,10.0,7.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Chicken and Vegetable Skewers,310.0,28.0,30.0,12.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Vegetable and Tofu Stir Fry,240.0,15.0,35.0,9.0,8.0,0.0,55.0,100.0,serving,dinner,North India,Gluten,True,False,False,True
Chana Masala with Rice,350.0,15.0,50.0,8.0,8.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Chicken with Roasted Sweet Potato,320.0,30.0,35.0,12.0,7.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Grilled Fish with Veggie Couscous,320.0,25.0,40.0,12.0,6.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Vegetable and Hummus Wrap,220.0,10.0,30.0,8.0,6.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Lamb with Quinoa,380.0,30.0,30.0,22.0,7.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Paneer and Vegetable Curry,300.0,18.0,20.0,18.0,6.0,0.0,55.0,100.0,serving,lunch,North India,Gluten,True,False,True,True
Vegetable and Brown Rice Stir Fry,270.0,12.0,45.0,6.0,8.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Chicken and Cauliflower Rice Bowl,330.0,30.0,25.0,15.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Vegetable Lentil Soup with Quinoa,290.0,15.0,45.0,8.0,7.0,0.0,55.0,100.0,serving,soup,North India,Gluten,True,False,False,True
Grilled Tofu with Avocado Salad,280.0,14.0,35.0,14.0,7.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Beef and Veggie Stir Fry,350.0,30.0,30.0,15.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Lentil and Spinach Curry,230.0,15.0,40.0,5.0,8.0,0.0,55.0,100.0,serving,lunch,North India,Gluten,True,False,False,True
Vegetable and Paneer Wrap,290.0,18.0,35.0,14.0,7.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,True,True
Chicken and Spinach Salad,310.0,28.0,15.0,18.0,5.0,0.0,55.0,100.0,serving,lunch,Gujarat,Meat,False,False,False,False
Grilled Salmon with Roasted Sweet Potato,350.0,28.0,30.0,18.0,7.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Spicy Grilled Chicken Salad,330.0,30.0,20.0,15.0,7.0,0.0,55.0,100.0,serving,lunch,North India,Meat,False,False,False,False
Lentil and Vegetable Stew,250.0,12.0,45.0,6.0,7.0,0.0,55.0,100.0,serving,soup,South India,Gluten,True,False,False,True
Chicken and Mushroom Stir Fry,320.0,28.0,30.0,14.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Vegetable and Paneer Stir Fry,270.0,18.0,30.0,12.0,7.0,0.0,55.0,100.0,serving,dinner,North India,Gluten,True,False,True,True
Tofu and Broccoli Stir Fry,240.0,18.0,25.0,12.0,7.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Spicy Grilled Fish with Vegetables,320.0,28.0,25.0,15.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Quinoa and Vegetable Patties,270.0,12.0,45.0,8.0,7.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Chicken with Roasted Cauliflower,310.0,30.0,25.0,14.0,7.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Grilled Chicken with Sweet Potatoes,400.0,35.0,35.0,15.0,8.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Tofu and Spinach Stir Fry,270.0,18.0,25.0,10.0,7.0,0.0,55.0,100.0,serving,dinner,South India,Gluten,True,False,False,True
Paneer and Vegetable Tikka,320.0,20.0,35.0,15.0,7.0,0.0,55.0,100.0,serving,dinner,Rajasthan,Gluten,True,False,True,True
Masala Chicken with Rice,420.0,38.0,45.0,18.0,6.0,0.0,55.0,100.0,serving,lunch,Pan-India,Meat,False,False,False,False
Grilled Fish with Mixed Vegetables,350.0,30.0,30.0,12.0,7.0,0.0,55.0,100.0,serving,dinner,West Bengal,Fish,False,False,False,False
Vegetable Biryani with Yogurt,300.0,12.0,50.0,8.0,7.0,0.0,55.0,100.0,serving,lunch,West India,Gluten,True,False,True,True
Grilled Salmon with Veggies,450.0,40.0,35.0,18.0,6.0,0.0,55.0,100.0,serving,dinner,North India,Fish,False,False,False,False
Chickpea and Tofu Salad,350.0,25.0,40.0,10.0,9.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Chicken and Brown Rice Bowl,400.0,35.0,40.0,14.0,6.0,0.0,55.0,100.0,serving,dinner,Gujarat,Meat,False,False,False,False
Grilled Paneer with Vegetables,380.0,25.0,35.0,20.0,8.0,0.0,55.0,100.0,serving,lunch,Rajasthan,Gluten,True,False,True,True
Spicy Grilled Fish with Quinoa,420.0,35.0,40.0,18.0,7.0,0.0,55.0,100.0,serving,dinner,Pan-India,Fish,False,False,False,False
Chickpea and Avocado Salad,300.0,18.0,40.0,10.0,8.0,0.0,55.0,100.0,serving,lunch,West India,Gluten,True,False,False,True
Spinach and Lentil Soup,220.0,15.0,35.0,5.0,8.0,0.0,55.0,100.0,serving,soup,North India,Gluten,True,False,False,True
Tomato and Cucumber Salad,150.0,8.0,25.0,4.0,5.0,0.0,55.0,100.0,serving,lunch,South India,Gluten,True,False,False,True
Grilled Fish with Roasted Vegetables,300.0,28.0,20.0,12.0,5.0,0.0,55.0,100.0,serving,dinner,Gujarat,Fish,False,False,False,False
Grilled Chicken with Asparagus,350.0,30.0,15.0,14.0,6.0,0.0,55.0,100.0,serving,dinner,Pan-India,Meat,False,False,False,False
Chickpea and Spinach Curry,240.0,18.0,40.0,6.0,7.0,0.0,55.0,100.0,serving,lunch,West Bengal,Gluten,True,False,False,True
Roasted Vegetables with Tofu,270.0,15.0,35.0,10.0,8.0,0.0,55.0,100.0,serving,dinner,Maharashtra,Gluten,True,False,False,True
Vegetable Salad with Lemon Dressing,200.0,10.0,30.0,6.0,7.0,0.0,55.0,100.0,serving,lunch,West India,Gluten,True,False,False,True
Lentil Salad with Roasted Vegetables,320.0,20.0,45.0,12.0,8.0,0.0,55.0,100.0,serving,lunch,Gujarat,Gluten,True,False,False,True
Spicy Paneer and Veggies,310.0,25.0,40.0,18.0,6.0,0.0,55.0,100.0,serving,dinner,Rajasthan,Gluten,True,False,True,True
Masala Grilled Fish with Vegetables,380.0,35.0,35.0,15.0,6.0,0.0,55.0,100.0,serving,dinner,Pan-India,Fish,False,False,False,False
Vegetable and Chickpea Soup,240.0,20.0,35.0,8.0,7.0,0.0,55.0,100.0,serving,soup,West Bengal,Gluten,True,False,False,True
Tofu with Brown Rice and Veggies,320.0,20.0,45.0,12.0,9.0,0.0,55.0,100.0,serving,lunch,Maharashtra,Gluten,True,False,False,True
Quinoa Salad with Roasted Veggies,330.0,18.0,50.0,12.0,8.0,0.0,55.0,100.0,serving,lunch,West India,Gluten,True,False,False,True
Chicken and Vegetable Stir Fry,400.0,35.0,35.0,16.0,7.0,0.0,55.0,100.0,serving,dinner,North India,Meat,False,False,False,False
Vegetable and Chicken Stew,350.0,30.0,40.0,15.0,7.0,0.0,55.0,100.0,serving,soup,Gujarat,Meat,False,False,False,False
